match_id,mqi_score,mqi_tier,mqi_explanation,primary_drag,comp_competitiveness,comp_skill_balance,comp_quit_penalty,comp_comeback_factor,skill_gap,normalized_skill_gap,score_diff_abs,match_competitiveness,comeback_flag,home_win,home_goals,away_goals,time_bucket,day_of_week,is_weekend
1,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,0,9,6,morning,Tuesday,0
87,77.97,Good,MQI: 78.0 (Good) | Competitiveness: 71 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,5,0.7058823529411764,0,0,1,6,afternoon,Thursday,0
88,77.07,Good,MQI: 77.1 (Good) | Competitiveness: 82 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,3,0.8235294117647058,0,1,5,8,afternoon,Friday,0
89,70.73,Good,MQI: 70.7 (Good) | Competitiveness: 65 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,69.23076923076921,100,15.0,0.8000000000000007,0.3076923076923079,6,0.6470588235294117,0,1,10,4,evening,Saturday,1
90,69.26,Good,MQI: 69.3 (Good) | Competitiveness: 59 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,69.23076923076921,100,15.0,0.8000000000000007,0.3076923076923079,7,0.5882352941176471,0,0,3,10,evening,Sunday,1
91,73.68,Good,MQI: 73.7 (Good) | Competitiveness: 76 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,4,0.7647058823529411,0,0,7,11,afternoon,Monday,0
92,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.6153846153846,100,40.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,0,0,3,5,morning,Tuesday,0
93,71.19,Good,MQI: 71.2 (Good) | Competitiveness: 59 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,7,0.5882352941176471,0,1,9,2,afternoon,Wednesday,0
94,88.98,Elite,MQI: 89.0 (Elite) | Competitiveness: 100 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,76.92307692307692,100,65.0,0.6000000000000005,0.2307692307692309,0,1.0,0,1,7,7,afternoon,Thursday,0
95,92.83,Elite,MQI: 92.8 (Elite) | Competitiveness: 100 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,0,1.0,0,0,7,7,night,Friday,0
96,79.9,Good,MQI: 79.9 (Good) | Competitiveness: 71 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,100.0,100,15.0,0.0,0.0,5,0.7058823529411764,0,0,5,10,morning,Saturday,1
97,91.36,Elite,MQI: 91.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,0,1,5,4,morning,Sunday,1
98,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,1,6,8,evening,Monday,0
99,76.05,Good,MQI: 76.0 (Good) | Competitiveness: 71 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,5,0.7058823529411764,0,1,11,6,night,Tuesday,0
100,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,0,5,8,morning,Wednesday,0
101,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.6153846153846,100,40.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,0,0,6,8,morning,Thursday,0
102,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.6153846153846,100,40.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,0,0,4,6,evening,Friday,0
103,89.43,Elite,MQI: 89.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,0,0,6,7,morning,Saturday,1
104,74.13,Good,MQI: 74.1 (Good) | Competitiveness: 71 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,5,0.7058823529411764,0,0,8,3,evening,Sunday,1
105,82.84,Elite,MQI: 82.8 (Elite) | Competitiveness: 82 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,100.0,100,15.0,0.0,0.0,3,0.8235294117647058,0,0,8,11,afternoon,Monday,0
106,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,0,6,4,morning,Tuesday,0
107,65.87,Good,MQI: 65.9 (Good) | Competitiveness: 53 | Skill Balance: 62 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,61.53846153846154,100,15.0,1.0,0.3846153846153845,8,0.5294117647058824,0,1,6,14,night,Wednesday,0
108,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,0,3,5,night,Thursday,0
109,79.44,Good,MQI: 79.4 (Good) | Competitiveness: 76 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,4,0.7647058823529411,0,1,9,5,night,Friday,0
110,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.6153846153846,100,40.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,0,1,6,4,night,Saturday,1
111,77.97,Good,MQI: 78.0 (Good) | Competitiveness: 71 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,5,0.7058823529411764,0,1,2,7,morning,Sunday,1
112,74.13,Good,MQI: 74.1 (Good) | Competitiveness: 71 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,5,0.7058823529411764,0,0,5,10,morning,Monday,0
113,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,1,12,9,morning,Tuesday,0
114,67.79,Good,MQI: 67.8 (Good) | Competitiveness: 53 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,8,0.5294117647058824,0,0,9,17,morning,Wednesday,0
115,72.66,Good,MQI: 72.7 (Good) | Competitiveness: 65 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,6,0.6470588235294117,0,1,12,6,morning,Thursday,0
116,90.96,Elite,MQI: 91.0 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,88.23529411764706,84.6153846153846,100,85.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,1,0,7,9,morning,Friday,0
117,78.99,Good,MQI: 79.0 (Good) | Competitiveness: 82 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,3,0.8235294117647058,0,1,7,10,morning,Saturday,1
118,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,1,6,4,night,Sunday,1
119,79.44,Good,MQI: 79.4 (Good) | Competitiveness: 76 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,4,0.7647058823529411,0,0,2,6,night,Monday,0
120,90.9,Elite,MQI: 90.9 (Elite) | Competitiveness: 100 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,84.61538461538464,100,65.0,0.3999999999999994,0.1538461538461536,0,1.0,0,0,5,5,afternoon,Tuesday,0
121,94.75,Elite,MQI: 94.8 (Elite) | Competitiveness: 100 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,100.0,100,65.0,0.0,0.0,0,1.0,0,0,8,8,evening,Wednesday,0
122,66.89,Good,MQI: 66.9 (Good) | Competitiveness: 65 | Skill Balance: 54 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,53.846153846153875,100,15.0,1.1999999999999993,0.4615384615384612,6,0.6470588235294117,0,0,3,9,evening,Thursday,0
123,94.36,Elite,MQI: 94.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,1,1,9,8,evening,Friday,0
124,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,1,10,7,night,Saturday,1
125,71.19,Good,MQI: 71.2 (Good) | Competitiveness: 59 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,7,0.5882352941176471,0,0,3,10,night,Sunday,1
126,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,1,9,7,morning,Monday,0
127,67.34,Good,MQI: 67.3 (Good) | Competitiveness: 59 | Skill Balance: 62 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,61.53846153846154,100,15.0,1.0,0.3846153846153845,7,0.5882352941176471,0,1,7,14,morning,Tuesday,0
128,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.6153846153846,100,40.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,0,1,5,3,evening,Wednesday,0
129,92.43,Elite,MQI: 92.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,94.11764705882352,84.6153846153846,100,85.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,1,0,6,7,night,Thursday,0
130,88.06,Elite,MQI: 88.1 (Elite) | Competitiveness: 88 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,100.0,100,40.0,0.0,0.0,2,0.8823529411764706,0,1,7,5,night,Friday,0
131,72.66,Good,MQI: 72.7 (Good) | Competitiveness: 65 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,6,0.6470588235294117,0,1,7,1,night,Saturday,1
132,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,1,6,3,night,Sunday,1
133,97.75,Elite,MQI: 97.8 (Elite) | Competitiveness: 100 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,100.0,100.0,100,85.0,0.0,0.0,0,1.0,1,1,4,4,afternoon,Monday,0
134,75.15,Good,MQI: 75.2 (Good) | Competitiveness: 82 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,3,0.8235294117647058,0,1,4,7,afternoon,Tuesday,0
135,82.29,Elite,MQI: 82.3 (Elite) | Competitiveness: 88 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,76.92307692307693,100,40.0,0.5999999999999996,0.2307692307692306,2,0.8823529411764706,0,0,5,7,night,Wednesday,0
136,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,1,6,9,night,Thursday,0
137,92.89,Elite,MQI: 92.9 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,1,1,9,7,night,Friday,0
138,69.72,Good,MQI: 69.7 (Good) | Competitiveness: 53 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,8,0.5294117647058824,0,1,12,4,evening,Saturday,1
139,90.9,Elite,MQI: 90.9 (Elite) | Competitiveness: 100 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,0,1.0,0,1,5,5,afternoon,Sunday,1
140,93.28,Elite,MQI: 93.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,65.0,0.0,0.0,1,0.9411764705882352,0,0,3,4,morning,Monday,0
141,79.9,Good,MQI: 79.9 (Good) | Competitiveness: 71 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,100.0,100,15.0,0.0,0.0,5,0.7058823529411764,0,0,4,9,morning,Tuesday,0
142,59.54,Average,MQI: 59.5 (Average) | Competitiveness: 35 | Skill Balance: 54 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,35.29411764705882,53.846153846153854,100,15.0,1.2000000000000002,0.4615384615384615,11,0.3529411764705882,0,0,4,15,afternoon,Wednesday,0
143,93.28,Elite,MQI: 93.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,65.0,0.0,0.0,1,0.9411764705882352,0,1,7,6,afternoon,Thursday,0
144,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.61538461538464,100,40.0,0.3999999999999994,0.1538461538461536,2,0.8823529411764706,0,0,5,7,morning,Friday,0
145,77.97,Good,MQI: 78.0 (Good) | Competitiveness: 71 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,92.30769230769234,100,15.0,0.1999999999999993,0.0769230769230766,5,0.7058823529411764,0,1,10,5,afternoon,Saturday,1
146,71.64,Good,MQI: 71.6 (Good) | Competitiveness: 53 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,8,0.5294117647058824,0,1,12,4,evening,Sunday,1
147,71.19,Good,MQI: 71.2 (Good) | Competitiveness: 59 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,7,0.5882352941176471,0,1,4,11,morning,Monday,0
148,74.13,Good,MQI: 74.1 (Good) | Competitiveness: 71 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,5,0.7058823529411764,0,0,3,8,afternoon,Tuesday,0
149,81.37,Elite,MQI: 81.4 (Elite) | Competitiveness: 76 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,100.0,100,15.0,0.0,0.0,4,0.7647058823529411,0,1,13,9,evening,Wednesday,0
150,94.36,Elite,MQI: 94.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,1,0,4,3,night,Thursday,0
151,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,0,3,1,night,Friday,0
152,95.83,Elite,MQI: 95.8 (Elite) | Competitiveness: 100 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,100.0,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,0,1.0,1,0,8,8,evening,Saturday,1
153,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.6153846153846,100,40.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,0,0,8,6,morning,Sunday,1
154,91.36,Elite,MQI: 91.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,0,0,6,7,afternoon,Monday,0
155,73.56,Good,MQI: 73.6 (Good) | Competitiveness: 53 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,8,0.5294117647058824,0,0,6,14,afternoon,Tuesday,0
156,81.37,Elite,MQI: 81.4 (Elite) | Competitiveness: 76 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,100.0,100,15.0,0.0,0.0,4,0.7647058823529411,0,0,7,11,morning,Wednesday,0
157,63.95,Average,MQI: 64.0 (Average) | Competitiveness: 53 | Skill Balance: 54 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,53.846153846153854,100,15.0,1.2000000000000002,0.4615384615384615,8,0.5294117647058824,0,1,13,5,night,Thursday,0
158,74.13,Good,MQI: 74.1 (Good) | Competitiveness: 71 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,5,0.7058823529411764,0,1,10,5,afternoon,Friday,0
159,65.42,Good,MQI: 65.4 (Good) | Competitiveness: 59 | Skill Balance: 54 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,53.846153846153875,100,15.0,1.1999999999999993,0.4615384615384612,7,0.5882352941176471,0,0,3,10,morning,Saturday,1
